sample_name,cluster,CD11b median,CD11c median,CD123 median,CD127 median,CD14 median,CD16 median,CD183_CXCR3 median,CD185_CXCR5 median,CD19 median,CD192_CCR2 median,CD194_CCR4 median,CD195_CCR5 median,CD197_CCR7 median,CD25 median,CD27 median,CD28 median,CD3 median,CD33 median,CD38 median,CD4 median,CD44 median,CD45RA median,CD45RO median,CD56 median,CD57 median,CD8 median,CD80 median,CD86 median,GranzymeB median,HLA-DR median,IFNB median,IFNg median,IL-10 median,IL-17A median,IL-1b median,IL-2 median,Mip1B_CCL4 median,PD-1 median,T-bet median,TGFb median,TNFa median
2248_Unstim,T03,0,0,0,1.15,0,0,0.0259,0,0,0,0,0,4.17,0,3.72,1.52,2.39,0,0.501,0.0000570431,2.65,2.79,0,0,0.252,1.59,0,0,0,0.027,0.438,0,0,0,0,0,0.0367,0,0.0754,0,0
2248_Unstim,T04,0,0,0,1.01,0,0,0,0,0,0,0,0,3.93,1.87,3.52,1.7,2.67,0,0.966,3,2.6,1.33,0.567,0,0.415,0,0,0,0,0.0611,0.325,0,0,0,0,0,0.0744,0,0.0948,0,0
2248_Unstim,T05,0.137,0.204,0.209,0.987,0,0,1.03,0.00457,0,0.393,0.131,0,4.02,0.181,3.52,1.71,2.58,0.285,1.51,2.59,2.8,2.25,0.339,0,0.492,0.486,0,0,0,3.64,0.643,0,0.0000072816,0,0,0,0.16,0,0.179,0.103,0
2248_Unstim,T06,0,0,0,0.909,0,0,0,0,0,0,0,0,3.98,0.181,3.45,1.71,2.52,0,0.732,2.93,2.49,1.01,0.793,0,0.369,0,0,0,0,0.0231,0.348,0,0,0,0,0,0.0603,0,0.0798,0,0
2248_Unstim,T07,0,0,0,1.47,0,0,0.25,0,0,0,0,0,2.43,0.389,3.08,1.82,2.37,0,0.143,0.0121,3.02,0.828,2.01,0,0.357,1.85,0,0,0,0.545,0.408,0,0,0,0,0,0.0525,0.411,0.197,0,0
2248_Unstim,T08,0.162,3.43,2.27,0.627,0.0755,0.022,0.19,0.0205,0,1.71,0,1.1,3.33,3.37,0.863,0.81,1.23,2.35,3.15,0.744,3.69,2.37,0.965,0,0.381,0.00000370743,0.414,3.94,0.401,6.44,0.673,0,0.0377,0,0.175,0,0.266,0,0.446,0.264,0
2248_Unstim,T09,0,0,0,0.866,0,0,0,0,0,0,0.224,0,2.66,0.742,3.11,1.82,2.33,0,0.165,2.72,2.61,0.038,3,0,0.266,0,0,0,0,0.216,0.33,0,0,0,0,0,0.0729,1.85,0.0861,0,0
2248_Unstim,T10,0,0,0,1.74,0,0,0,0.033,0,0,0.44,0,3.41,1.44,3.38,2.03,2.45,0,0.16,2.92,2.76,0.0564,3.03,0,0.303,0,0,0,0,0.265,0.4,0,0,0,0,0,0.0977,0.127,0.0984,0,0
2248_Unstim,T11,0.128,0.0768,0,0,0.687,2.23,1.81,0,0.374,0.563,0.928,0.251,0.926,0.0815,0,0.0221,1.13,0.0111,1.19,0,0.561,0,0.967,0.17,0,0.0000018708581,0,0,0,1.65,0.683,0,0.0861,0,0,0,0.0605,0,0,0.386,0
2248_Unstim,T12,0,0.0181,1.54,0,0,0,0,0,0,0,0,0.0661,0,1.57,0,0,1.11,1.25,1.73,0,3.41,0.963,0,0,0.0176,0,0,0,0,5.1,0.552,0,0,0,0,0,0.0000564082,0,0,0.139,0
2248_Unstim,T13,0,0,0,1.44,0,0,0,0,0,0,2.24,0,3.21,1.32,3.2,2.16,2.37,0,0.18,2.92,2.84,0.0767,3,0,0.261,0,0,0,0,0.241,0.426,0,0,0,0,0,0.115,0.124,0.0533,0,0
2248_Unstim,T14,0.000178684,0,0,1.8,0,0,0,0,0,0.346,2.47,0,2.29,2.06,1.44,2.19,2.21,0,0.0528,2.9,2.92,0.0106,3.13,0,0.25,0.00631,0,0,0,0.275,0.346,0,0,0,0,0,0.0848,0.0643,0.0688,0.000000116393004,0
2248_Unstim,T15,0.0763,0,0,0,0,0.0434,0,0,0,0,0,0,0.000001816722,0,0.12,0,2.55,0,0.716,0.0867,2.78,3.44,0,0.62,1.45,1.56,0,0,2.98,2.06,0.235,0,0.00189,0,0,0,0.114,0.241,0.794,0.0979,0
2248_Unstim,T16,0.26,0,0,0,0,0.071,0,0,0,0,0,0,0.0226,0,0.0325,0.0597,2.71,0.105,0.831,0.309,2.81,3.59,0.0414,0.845,5.14,1.13,0,0,3.37,1.39,0.274,0,0.0158,0,0,0,0.289,0.0788,1.06,0.079,0
2248_Unstim,T17,0,0,0,1.52,0,0,0.0107,0,0,2.46,0,0.0649,0.43,0.431,1.99,1.82,2.32,0,0.0715,0.064,3.11,0.705,2.2,0.119,0.336,1.08,0,0,0,0.601,0.579,0,0,0,0,0,0.121,0.248,0.381,0.00107,0
2248_Unstim,T18,0,0,0,0,0,0,0,0,0,0,2.09,0.0178,1.1,3.95,3.41,2.15,2.49,0,0.296,2.7,3.07,0,3.18,0,0.401,0.13,0,0,0,2.33,0.398,0,0.00538,0,0,0,0.146,0.393,0,0.0276,0
2248_Unstim,T19,0.0322,0,0,0.341,0,0,0,0,0,0,0.0000685551,0,0.0000060491802,0.0529,0.235,0.294,2.38,0,0.533,0.0758,2.94,0.989,1.3,0.638,1.22,0.503,0,0,1.83,1.45,0.371,0,0,0,0,0,0.0854,0.0543,0.674,0,0
2248_Unstim,T20,0.216,0.0232,0.559,0.704,0,0,0,0,0.375,0.0607,0.141,0.0416,3.34,2.98,3.08,2.19,2.51,0.696,1.77,3.07,3.32,0.446,3,0,0.567,0.0279,0,0.0309,0.0868,4.47,0.388,0.000000222782,0,0,0,0,0.24,0,0.291,0.404,0
2248_Unstim,T21,0.0112,0,0,1.57,0,0,0,0,0,2.37,0.194,0,1.95,1.33,2.8,2.23,2.38,0,0.146,2.94,2.96,0.0336,2.91,0,0.413,0.0309,0,0,0,0.581,0.571,0,0.000000119155004,0,0,0,0.083,0.845,0.206,0,0
2248_Unstim,T22,0.445,0.405,0,0,0,2.14,0,0,0,0,0,0,0.0866,0,0,0.0249,2.87,0.103,1.33,0.249,2.74,3.36,0,2.13,4.08,0.388,0,0,3.39,0.843,0.363,0,0.00263,0,0,0,0.358,0.0308,1.27,0.0273,0
2248_Unstim,T23,0,0,0,0.341,0,0,0,0,0,0,1.44,0.00139,0.543,0.333,0.71,2.12,2.23,0,0.616,2.93,2.87,0.0331,3.19,0,0.468,0.069,0,0,0,4.07,0.485,0,0.00956,0,0,0,0.0988,1.08,0.171,0.0663,0
2248_Unstim,T24,0,0,0,1.52,0,0,0,0,0,0.982,0.5,0,1.02,1.56,0.0136,2.06,2.12,0,0.0157,2.84,2.95,0.107,3.04,0,0.29,0.025,0,0,0,0.314,0.341,0,0,0,0,0,0.0798,0.805,0.153,0,0
2248_Unstim,T25,0.0744,0,0,0,0,0,1.47,0,0,0,0.206,0.447,0.997,0,0,0.045,1.96,0,1.06,0.157,0.977,1.9,0.19,0.199,3.74,0.313,0,0,4.39,1.07,0.309,0,0.0445,0,0,0,0.207,0,0.468,0.472,0
2248_Unstim,T26,0.217,0,0,0.0732,0.012,0,0.137,0,0.0282,0,0.000108597,0,0.00003579554,0,0.173,0.19,2.43,0.0632,0.88,0.966,3.19,0.942,2.3,0.0777,5.65,1.47,0,0,2.77,1.44,0.377,0,0.0124,0,0,0,0.233,0.481,1.06,0.137,0
2248_Unstim,T27,1.07,1.28,0.435,0,0.468,1.8,2.57,0,0.603,2.39,1.11,0.353,0.91,0.363,0,0,1.17,1.06,2.52,0.0693,1.09,0.17,0.913,0.0789,0.107,0,0,0.214,0.0277,4.12,0.636,0,0.203,0,0,0,0.284,0,0.018,0.426,0
2248_Unstim,T28,0.955,3.11,2.94,0.0227,0.575,0.0189,0.151,0,0.0754,3.23,0,1.17,0.493,0.0912,0.403,0.121,1.27,2.62,3.15,0.355,4.09,1.64,0.721,0,0.425,0,0.0799,2.37,0.101,6.3,0.638,0,0.0704,0,0.169,0,0.485,0,0.401,0.313,0
2248_Unstim,T29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,T30,1.64,3.3,2.24,0.143,0.491,0.227,0.981,0,0.727,3.34,0.0836,0,0.0366,0.0157,0.352,0.343,1.5,2.7,3.19,0.782,4.4,1.15,1.9,0.248,1.1,0.0502,0,2.6,0.294,6.53,1.09,0.121,0.302,0,4.96,0.0104,4.87,0.223,0.588,0.465,0
2282_Unstim,T01,0.0729,0.00000602222,0,0.058,0,0,0,0,0,0,0.109,0,3.66,0.163,3.41,2.03,2.6,0.0504,2.74,3.16,2.64,0.224,2.35,0,0.622,0.0421,0,0,0,0.146,0.433,0,0,0,0,0,0.181,0.24,0.349,0.0647,0
2282_Unstim,T02,0,0.0000062569598,0,1.16,0,0,0,0,0,0,0,0,4.37,0,3.44,1.71,2.74,0,0.924,3.16,2.62,2.27,0.0958,0,0.48,0,0,0,0,0.208,0.354,0,0,0,0,0,0.0862,0,0.152,0,0
2282_Unstim,T03,0,0.00000511592,0,1.4,0,0,0.103,0,0,0,0,0,4.3,0,3.62,1.39,2.38,0,0.408,0.0001006456,2.64,2.96,0,0,0.277,2.28,0,0,0,0.119,0.433,0,0,0,0,0,0.0362,0,0.0909,0,0
2282_Unstim,T04,0,0.0000054821203,0,0.374,0,0,0,0,0,0,0,0,3.76,2.3,3.39,1.61,2.57,0,0.664,3.07,2.57,1.19,0.966,0,0.394,0,0,0,0,0.259,0.369,0,0,0,0,0,0.0676,0,0.0781,0,0
2282_Unstim,T05,0.0927,0.231,0.134,1.11,0,0,0.744,0,0,0.188,0,0,4.22,0.0902,3.48,1.61,2.52,0.313,1.41,0.895,2.88,2.57,0.382,0,0.415,0.969,0,0,0,3.73,0.627,0,0.0435,0,0,0,0.164,0,0.243,0.129,0
2282_Unstim,T06,0,0.00000475297,0,0.691,0,0,0,0,0,0,0,0,4.06,0.051,3.23,1.66,2.51,0,0.626,3.04,2.49,1.01,1.02,0,0.395,0,0,0,0,0.152,0.331,0,0,0,0,0,0.069,0,0.106,0,0
2282_Unstim,T07,0,0.0000068523595,0,0.741,0,0,0.448,0,0,0.0385,0,0,2,0,2.76,1.91,2.47,0,0.177,0.0456,3.3,0.654,2.57,0,0.404,2.73,0,0,0,0.939,0.513,0,0,0,0,0,0.448,0.724,0.388,0.0272,0
2282_Unstim,T08,0.517,3.99,2.73,1.58,0.217,0.0558,0.105,0.0396,0.138,0.573,0.29,1.55,4.1,2.42,3.05,2.18,2.42,2.64,2.62,3,4.95,1.14,3.29,0,0.956,0.204,1.2,3.81,0.204,6.75,0.862,0,0.239,0,1.28,0,1.64,0.221,0.518,0.356,0.0451
2282_Unstim,T09,0,0.0000043026002,0,0.74,0,0,0,0.035,0,0,0.241,0,2.82,0.446,2.78,1.92,2.28,0,0.217,2.94,2.83,0.00394,3.31,0,0.321,0,0,0,0,0.544,0.395,0,0,0,0,0,0.124,1.94,0.145,0,0
2282_Unstim,T10,0,0.00000652749,0,1.5,0,0,0,0.465,0,0,0.367,0,3.67,1.38,3.22,2.05,2.4,0,0.204,3.08,2.91,0.0268,3.26,0,0.376,0.00602,0,0,0,0.578,0.469,0,0,0,0,0,0.104,0,0.112,0.00069729995,0
2282_Unstim,T11,0,0.00000204848,0,0.169,0,0,2.1,0,0,0.549,0.43,0.515,1.82,0,0,0.233,1.44,0,0.674,0.181,0.682,0.0634,1.37,0,0.0242,0,0,0,0,1.04,0.425,0,0,0,0,0,0.293,0,0,0.273,0
2282_Unstim,T12,0,0.0422,1.21,0,0,0,0,0,0,0,0,0.12,0.0271,3.94,0.0186,0,1.1,0.976,1.15,0,3.38,0,0.678,0,0,0,0,0,0.00764,5.03,0.602,0,0,0,0.06,0,0.0402,0,0,0.142,0
2282_Unstim,T13,0,0.0000056187,0,1.45,0,0,0,0,0,0,2.55,0,3.5,1.45,2.86,2.22,2.25,0,0.107,3.06,3.06,0,3.23,0,0.328,0.0522,0,0,0,0.506,0.49,0,0.0291,0,0,0,0.108,0,0.0765,0.0001738126,0
2282_Unstim,T14,0,0.00000498275,0,1.84,0,0,0,0,0,0.197,2.67,0,2.63,1.62,0.885,2.26,2.15,0,0.0473,2.94,3.18,0.002,3.2,0,0.286,0.0109,0,0,0,0.554,0.46,0,0.0512,0,0,0,0.123,0.0007349221,0.0725,0.0101,0
2282_Unstim,T15,0.131,0.0000110766,0,0,0,0,0.0547,0,0,0,0,0,0.176,0,0.932,0.231,2.49,0,0.359,0.0455,3.1,3.14,0.126,0,0.562,2.1,0,0,2.22,1.63,0.312,0,0,0,0,0,0.308,0.0389,0.669,0.0415,0
2282_Unstim,T16,0.528,0.00001225191,0.0379,0,0,0,0,0,0,0,0,0,0.11,0,0.235,0.158,2.71,0.0725,0.599,0.236,3.07,2.59,0.36,0.341,4.56,1.18,0,0,2.94,1.05,0.394,0,0.0534,0,0,0,0.33,0.0331,0.984,0.0772,0
2282_Unstim,T17,0.0621,0.00000895324,0,1.54,0,0,0.127,0,0,2.24,0,0.22,0.652,0.000291992,1.87,2.05,2.92,0.0892,0.288,0.152,3.6,0.519,2.57,2.63,0.592,0.193,0,0,0,1.51,0.634,0,0.0553,0,0,0,1.09,0.112,0.85,0.0791,0.00992
2282_Unstim,T18,0.0405,0.000005795,0,0,0,0,0,0,0,0,2.56,0.00835,1.53,4.29,3.28,2.31,2.44,0.0213,0.208,3.02,3.11,0.0461,3.4,0,0.393,0,0,0,0,1.89,0.587,0,0.026,0,0,0,0.227,0.0585,0.0492,0.0805,0
2282_Unstim,T19,0.387,0.00001165755,0,0.765,0,0,0.227,0,0,0.00422,0,0,0.114,0,0.497,0.451,3.16,0.136,0.563,0.166,3.34,0.913,1.89,1.47,0.818,0.0323,0,0,2.21,1.35,0.399,0,0.0373,0,0,0,0.529,0,1.04,0.0839,0
2282_Unstim,T20,0.0829,0.51,0.365,1.25,0,0,0.102,0.213,0.0261,0.419,0.42,0.247,3.52,2.12,2.92,2.09,2.35,0.391,1.17,2.95,3.42,0.331,3.23,0,0.458,0.15,0,0.18,0,4.71,0.711,0,0.107,0,0.0893,0,0.426,0.338,0.234,0.189,0
2282_Unstim,T21,0.0388,0.000007645271,0,1.89,0,0,0.0406,0,0,2.27,0.0636,0,1.99,0.819,2.54,2.36,2.47,0.0308,0.141,3.15,3.35,0.121,3.26,0,0.453,0.0566,0,0,0,0.791,0.582,0,0.00769,0,0,0,0.471,0.507,0.332,0.0178,0
2282_Unstim,T22,0.681,2.57,0,0,0,3.22,0,0,0,0,0,0,0.469,0.128,0.0998,0,1.03,0.0678,2.68,0.00425,2.63,2.15,0.133,3.23,0.318,0.356,0,0,3.08,1.6,0.38,0,0,0,0,0,0.11,0,1.4,0.144,0
2282_Unstim,T23,0.0637,0.00001084541,0.0514,0.797,0,0,0,0,0,0.226,1.82,0,0.996,0.551,0.462,2.34,2.28,0.0249,0.451,3.13,3.25,0.046,3.28,0,0.404,0.0136,0,0,0,3.22,0.476,0,0.0449,0,0,0,0.249,1.39,0.156,0.0904,0
2282_Unstim,T24,0.00652,0.00000625318,0,1.92,0,0,0,0,0,1.6,0.155,0,1.15,1.22,0.136,2.25,2.32,0.00741,0.077,3.04,3.26,0.108,3,0,0.391,0.0145,0,0,0,0.632,0.489,0,0,0,0,0,0.349,0.88,0.185,0.00768,0
2282_Unstim,T25,0.0732,0.00000396915,0,0.092,0,0,0.692,0,0,0,0.135,0.261,0.535,0,0,0.0762,2.31,0,1.27,0.00000523746,1.72,0.788,1.12,0,1.64,0.000007634269,0,0,3.73,0.957,0.487,0,0.169,0,0,0,0.515,0,0.706,0.789,0
2282_Unstim,T26,0.412,0.000011810389,0.0428,0.123,0,0,0.0921,0,0,0,0,0,0.245,0,0.838,0.499,2.82,0.0956,0.517,0.321,3.3,0.485,2.75,0.0906,4.55,0.84,0,0,2.62,1.19,0.396,0,0.0117,0,0,0,0.567,0.962,0.901,0.0937,0.0111
2282_Unstim,T27,0.544,1.65,0.000091119,0.0375,0,0,3.04,0,0.0278,2.73,0.269,0.451,1.57,0,0.0531,0.0476,1.41,0.603,1.53,0.395,1.95,0.584,1.44,0.0364,0.405,0,0,0.198,0.127,4.56,0.444,0,0.0356,0,0.036,0,0.122,0,0.105,0.472,0
2282_Unstim,T28,1.08,3.98,3.49,0.054,0.521,0.357,0,0,0.0996,0.458,0.0241,0.908,0.523,0.226,0.319,0.338,1.33,1.96,1.59,0.446,4.65,1.23,2.13,0,0.459,0.147,0.592,2.65,0.0847,5.8,1.01,0,0.164,0,3.35,0,3.12,0,0.215,0.334,0.0327
2282_Unstim,T29,1.87,4.11,2.92,1.55,0.83,0,0.142,0.0502,0.172,1.15,0.473,0.739,3.36,2.3,2.7,2.24,2.38,2.85,2.35,3.09,5.17,0.867,3.61,0.143,1.06,0.455,0.343,1.7,0.126,6.35,0.789,0,0.227,0,5.49,0.0234,4.64,0.748,0.433,0.377,0
2282_Unstim,T30,1.98,4.1,3.12,0.48,0.753,0,0.105,0,0.061,0.988,0.0533,0.824,0.446,1.97,0.214,0.737,1.35,2.76,2.23,0.529,4.89,0.654,2.6,0.24,0.876,0.46,0.244,1.5,0.0971,6.26,0.311,0,0.171,0,5.88,0.0431,5.28,0.559,0.368,0.33,0
262_Unstim,T01,0.0392,0.00000447625,0,0.486,0,0,0,0,0,0,0.0872,0,3.49,0.128,3.94,1.71,2.46,0.0595,2.62,3.05,2.68,0.783,2.21,0,0.702,0.0375,0,0,0,0.555,0.455,0,0,0,0,0,0.125,0.104,0.115,0.0543,0
262_Unstim,T02,0,0.00000493005,0,1.04,0,0,0,0,0,0,0,0,3.91,0.0189,3.88,1.58,2.57,0,1.41,3.07,2.77,2.62,0.456,0,0.568,0,0,0,0,0.681,0.424,0,0,0,0,0,0.076,0,0.0957,0,0
262_Unstim,T03,0,0.0000045454,0,0.889,0,0,0.78,0,0,0,0,0,3.75,0,3.96,1.35,2.24,0,0.603,0.0000602196,2.83,3.14,0.0504,0,0.341,1.89,0,0,0,0.559,0.487,0,0,0,0,0,0.0193,0,0.0412,0,0
262_Unstim,T04,0,0.00000430926,0,0.394,0,0,0,0,0,0,0,0,3.17,3.05,3.88,1.37,2.36,0,0.741,2.95,2.62,1.98,1.22,0,0.476,0,0,0,0,0.687,0.446,0,0,0,0,0,0.0264,0,0.0315,0,0
262_Unstim,T05,0.0345,0.219,0.078,0.927,0,0,0.998,0,0,0.0296,0,0,3.82,0.202,3.94,1.44,2.33,0.158,1.34,0.418,2.94,2.95,0.497,0,0.507,1.36,0,0.0204,0,3.45,0.598,0,0,0,0,0,0.108,0,0.106,0.092,0
262_Unstim,T06,0,0.0000037591399,0,0.641,0,0,0,0,0,0,0,0,3.66,0.0602,3.73,1.46,2.37,0,1.08,2.96,2.55,1.74,1.5,0,0.472,0,0,0,0,0.499,0.384,0,0,0,0,0,0.0575,0,0.0588,0,0
262_Unstim,T07,0.00036283402,0.00000596056,0,1.32,0,0,1.72,0,0,0,0,0,1.99,0.454,3.67,1.27,2.09,0,0.175,0.0373,3.05,1.34,2.32,0,0.525,2.21,0,0,0,1.05,0.517,0,0,0,0,0,0.055,0.209,0.244,0,0
262_Unstim,T08,1.11,4.15,2.77,1.48,0.474,0,0.527,0.119,0.122,1.67,0.269,2.08,3.64,2.72,3.78,1.84,2.45,2.41,2.69,3.05,4.83,2.11,3.45,0.116,1.44,0.399,0.763,2.44,0.258,6.82,0.975,0,0.226,0,0.483,0,1,0.208,0.449,0.36,0.0437
262_Unstim,T09,0,0.00000445271,0,0.959,0,0,0.306,0.051,0,0.0919,0.413,0,1.8,1.57,3.4,1.67,2.13,0,0.245,3.01,2.95,0.129,3.27,0,0.676,0.00359,0,0,0,1.33,0.412,0,0,0,0,0,0.0882,1.55,0.125,0,0
262_Unstim,T10,0.019,0.0000057013503,0,1.37,0,0,0.0695,1.47,0,0,0.489,0,3.14,1.77,3.86,1.76,2.26,0,0.361,3.08,2.94,0.232,3.19,0,0.685,0,0,0,0,1.33,0.518,0,0,0,0,0,0.0988,0.105,0.0985,0.00497,0
262_Unstim,T11,0,0.00000195281,0,0.423,0,0,2.62,0,0,0.656,0.557,0.32,2.11,0.0358,0.268,0.469,1.45,0,0.504,2.3,1.03,0,2.26,0,0.12,0,0,0,0,0.27,0.145,0,0,0,0,0,0.0169,0,0,0.149,0
262_Unstim,T12,0.149,0.0508,0,0,0,0,0.0353,2.25,0.643,0,0,0.971,1.94,2.48,1.93,0.35,1.53,0.0862,0.827,0.188,3.37,3.02,0.274,0,0.576,0.147,0.756,0.172,0.0407,5.85,0.56,0,0,0,0,0,0.146,0.129,0.138,0.0476,0
262_Unstim,T13,0.0311,0.00000640006,0,1.46,0,0,0,0,0,0.0663,2.76,0,2.72,2.02,3.32,1.97,2.18,0,0.211,3.06,3.26,0.126,3.36,0,0.725,0.0853,0,0,0,1.53,0.534,0,0.0574,0,0,0,0.114,0.29,0.074,0.0348,0
262_Unstim,T14,0.0483,0.0000061605006,0,1.72,0,0,0,0,0,1.61,2.68,0,1.83,2.69,1.39,2.07,2.13,0,0.182,3.14,3.45,0.0898,3.41,0,0.783,0.0625,0,0,0,1.61,0.588,0,0.0715,0,0,0,0.151,0.504,0.0801,0.0631,0
262_Unstim,T15,0.0699,0.0268,0,0,0,0,0.527,0,0,0,0,0,0.246,0,0.0906,0.0262,2.26,0,0.676,0.0466,3.02,3.57,0.297,0.135,0.854,2.22,0,0,2.78,2.18,0.304,0,0,0,0,0,0.154,0.1,0.634,0.0658,0
262_Unstim,T16,0.845,0.425,0.417,0,0,0,0.0824,0,0,0,0,0,0.198,0,0,0.184,2.41,0.202,0.757,0.577,3.03,3.22,1.12,1.81,6.55,1.63,0,0,2.97,1.43,0.253,0,0.0479,0,0,0,0.438,0,0.979,0.0948,0.0611
262_Unstim,T17,0.00000273022,0.0000069771604,0,1.39,0,0,0.242,0,0,2.18,0,0.228,0.691,0.761,2.54,1.67,2.26,0,0.197,0.132,3.23,0.448,3.06,0.164,0.796,0.644,0,0,0,1.44,0.522,0,0,0,0,0,0.291,0.542,0.535,0.0274,0
262_Unstim,T18,0,0.00000511548,0,0.0926,0,0,0,0,0,0,2.52,0,0.774,4.1,3.7,1.74,2.06,0,0.2,2.9,3.1,0.0722,3.29,0,0.525,0.0111,0,0,0,2.04,0.361,0,0.0142,0,0,0,0.0667,0.539,0,0.00000231578,0
262_Unstim,T19,0.182,0.00000815582,0,0.36,0,0,0.541,0,0,0,0,0.0398,0.295,0.0322,1.14,0.339,2.25,0,0.228,0.178,3.15,0.931,2.79,0,1.52,0.927,0,0,2.52,1.74,0.303,0,0,0,0,0,0.189,1.04,0.703,0.0539,0
262_Unstim,T20,0.13,0.526,0.247,1.49,0,0,0.352,0.646,0,0.48,0.767,0.141,2.99,2.41,3.69,1.92,2.31,0.302,0.963,3.13,3.39,0.496,3.42,0,0.938,0.0448,0.00948,0.379,0,4.39,0.686,0,0.0635,0,0,0,0.241,0.58,0.223,0.122,0
262_Unstim,T21,0.0719,0.0000061745604,0,1.6,0,0,0.617,0,0,2.46,0.0996,0,1.19,2.22,3.22,2,2.13,0,0.189,3.19,3.31,0.133,3.35,0,0.774,0.0796,0,0,0,1.53,0.583,0,0,0,0,0,0.198,0.763,0.307,0.0466,0
262_Unstim,T22,0.997,2.2,0,0,0,2.02,0.069,0,0,0,0,0,0.471,0.359,0.125,0.101,1.23,0.0655,2.61,0.206,2.72,3.1,0.275,3.12,3.71,0.319,0,0,3.25,1.43,0.365,0,0,0,0,0,0.534,0,1.1,0.0964,0
262_Unstim,T23,0.0582,0.000010554169,0,0.939,0,0,0,0,0,0.321,2.65,0,1.15,1.85,0.559,1.92,2.04,0,0.28,3.08,3.4,0.137,3.4,0,0.874,0.0617,0,0,0,2.85,0.472,0,0.0618,0,0,0,0.148,1.04,0.104,0.0592,0
262_Unstim,T24,0.0502,0.0000057606803,0,1.56,0,0,0.113,0,0,1.91,0.409,0,0.76,2.23,0.178,1.91,2,0,0.144,3.08,3.29,0.0974,3.35,0,0.785,0.0653,0,0,0,1.38,0.494,0,0,0,0,0,0.136,1.2,0.204,0.04,0
262_Unstim,T25,0.283,0.00000513277,0,0,0,0,0.285,0,0,0,0.112,0.384,0.393,0,0,0.0662,1.8,0,0.618,0.253,1.34,2.15,1.08,0.408,5.62,0.2,0,0,4.78,0.761,0.237,0,0.095,0,0,0,0.329,0,1.03,0.531,0
262_Unstim,T26,0.734,0.0000092265,0.194,0.151,0,0,0.227,0,0,0.00467,0,0,0.276,0,0.0793,0.218,2.3,0.151,0.548,1.01,3.23,1.08,2.98,0,6.12,1.4,0,0,2.38,1.68,0.276,0,0.0293,0,0,0,0.405,0.764,0.88,0.0953,0.0145
262_Unstim,T27,1.74,2.69,0.0179,0,0,0,3.39,0,0,3.2,0.499,0.174,1.82,0,0.152,0.018,1.04,0.994,1.87,0.981,1.78,0.302,1.95,0,0.217,0,0,0.731,0.0715,4.54,0.281,0,0,0,0,0,0.161,0,0,0.205,0
262_Unstim,T28,2.71,3.89,2.25,0.0258,2.23,0,0.033,0,0.0821,2.67,0.0001088068,1.42,0.624,0.666,0.355,0.154,1.28,2.46,2.49,0.384,4.63,1.27,2.71,0.00459,0.902,0.0825,0.295,1.35,0.226,5.48,1.13,0,0.15,0,1.68,0,2.36,0,0.153,0.321,0
262_Unstim,T29,2.96,3.97,2.21,1.35,2.44,0,0.305,0.0234,0.166,2.7,0.428,1.46,3.05,2.45,3.58,1.83,2.34,2.52,2.58,3.06,5.04,1.64,3.74,0.114,1.41,0.379,0.265,1.26,0.239,5.62,1.35,0,0.245,0,3.43,0,3.68,0.369,0.377,0.365,0.0296
262_Unstim,T30,2.97,3.96,2.16,0.136,2.45,0,0.0207,0,0.122,2.8,0.055,1.17,0.526,0.979,0.224,0.397,1.32,2.57,2.43,0.534,4.75,1.27,2.9,0.272,1.2,0.354,0.356,1.26,0.287,5.5,1.06,0,0.138,0,4.31,0,5.01,0.0981,0.181,0.334,0.0666
265_Unstim,T01,0.0998,0.0000026400298,0,0.498,0,0,0.189,0.0154,0,0,0.645,0,3.64,0.486,4,2.06,2.59,0.154,3.24,3.28,2.74,0.393,1.71,0,0.816,0.0867,0,0,0,0.489,0.622,0,0.0615,0,0,0,0.247,0.45,0.263,0.121,0
265_Unstim,T02,0.00641,0.00000329642,0,1.43,0,0,0,0,0,0,0,0,4.36,0.0979,3.85,1.66,2.73,0.0147,1.01,3.2,2.73,2.43,0,0,0.532,0.00732,0,0,0,0.245,0.417,0,0,0,0,0,0.0987,0,0.156,0,0
265_Unstim,T03,0,0.00000310736,0,1.38,0,0,0.627,0,0,0,0,0,4.23,0,3.97,1.46,2.44,0,0.307,0.0419,2.83,2.87,0,0,0.335,1.97,0,0,0,0.197,0.472,0,0,0,0,0,0.0457,0,0.109,0,0
265_Unstim,T04,0.011,0.0000032821001,0,1.29,0,0,0,0,0,0,0,0,4.01,1.98,3.85,1.6,2.64,0,0.592,3.18,2.75,1.75,0.259,0,0.49,0,0,0,0,0.325,0.403,0,0,0,0,0,0.1,0,0.128,0,0
265_Unstim,T05,0.139,0.141,0.0733,1.22,0,0,1.51,0,0,0.157,0.0388,0,3.9,0.179,3.81,1.54,2.45,0.249,0.947,0.37,2.98,2.65,0.219,0,0.559,1.64,0,0,0,3.56,0.614,0,0.0209,0,0,0,0.169,0,0.139,0.0533,0
265_Unstim,T06,0.00511,0.00000254437,0,1.03,0,0,0.0274,0,0,0,0,0,3.89,0.21,3.74,1.62,2.48,0,0.535,3.08,2.61,0.815,0.75,0,0.401,0,0,0,0,0.368,0.34,0,0,0,0,0,0.0799,0,0.111,0,0
